,product_10,product_11,product_12,product_13,product_14,product_15,product_16,product_17,product_18,product_19,product_20,product_21,product_22,product_23,product_24,product_25,product_26,product_27,product_28,product_29,product_30,product_31,product_32,product_33,product_34,product_35,product_36,product_37,product_38,product_39
2016-10-02,2662.4,3170.6,4025.7,3554.3,505.38,831.94,2798.9,2315.4,2913.0,422.49,1941.6,400.8,2842.9,2498.4,634.76,268.73,2653.5,1009.1,1717.0,469.71,3044.7,2413.0,3022.4,3669.4,1196.1,454.04,2339.4,1892.9,1452.3,3351.7
2016-10-03,2557.8,3071.6,3952.5,3357.0,466.3,851.88,2335.6,2144.7,3021.1,423.44,1918.4,412.56,2571.6,2421.1,631.88,266.66,2744.7,1126.0,1866.3,500.34,3181.3,2450.8,3143.3,4032.8,1223.8,437.29,2044.8,2022.1,1516.5,3794.2
2016-10-04,2533.0,2929.6,3839.1,3309.5,479.46,815.04,2183.2,2420.0,2974.5,393.36,2217.3,395.23,2629.0,2510.5,627.2,284.35,2830.2,1097.8,2008.4,475.92,3141.5,2280.2,3347.4,3883.2,1507.9,461.35,2428.3,1921.9,1449.9,3661.7
2016-10-05,2403.2,3348.3,3818.6,3243.0,494.43,834.9,2247.1,2246.7,2881.7,409.29,1974.7,433.38,2536.8,2557.7,595.11,256.84,2733.3,1118.3,1910.0,485.36,3076.2,2331.6,3094.8,4010.1,1413.9,454.73,2253.0,1907.9,1391.0,3614.2
2016-10-06,2516.9,3364.0,3966.6,3278.0,449.68,828.58,2435.5,2249.0,2769.1,395.05,2079.4,380.78,2510.5,2321.9,604.8,234.11,2778.6,1182.7,2054.4,443.22,3315.5,2199.8,3095.7,4073.7,1335.7,494.38,2380.0,1980.7,1421.6,3586.3
2016-10-07,2413.0,3354.8,3931.6,3266.3,466.4,817.15,2311.5,1050.8,2907.8,424.67,2048.8,426.11,2553.1,2370.0,586.67,276.57,2666.2,896.59,1961.2,430.58,3274.9,2221.3,3176.5,4184.3,1508.6,470.74,2432.9,1993.1,1420.6,3593.7
2016-10-08,2300.2,3574.0,3724.7,3331.6,512.45,876.17,2061.8,1271.7,2827.2,418.54,2123.1,467.05,2567.6,2568.4,642.65,287.62,2804.3,1092.9,2088.8,449.71,3357.9,2319.9,3266.4,4061.4,1436.8,451.72,2396.8,2044.6,1684.4,3370.9
2016-10-09,2376.8,3458.1,3739.2,3249.7,483.59,902.23,2472.5,1432.2,2999.4,413.72,2046.8,364.61,2638.0,2419.0,643.83,286.03,2832.3,1099.8,1947.2,477.53,3349.9,2203.6,3229.7,4119.7,1429.9,505.98,2617.7,2008.5,1561.5,3287.0
2016-10-10,2302.3,3579.4,3724.1,3310.4,488.07,901.19,2320.8,1382.2,2798.8,446.68,1997.5,424.4,2595.1,2390.4,620.92,321.0,2791.8,1063.7,2021.2,501.65,3166.8,2234.5,3327.3,4295.4,1491.2,504.36,2239.2,2059.7,1718.2,3344.0
2016-10-11,2479.1,3726.6,3895.1,3394.1,509.18,889.85,2316.1,1171.1,2654.0,442.42,2176.2,437.08,2720.1,2283.2,646.84,301.3,2754.6,1046.5,1915.6,549.49,3287.8,2206.1,3139.8,4134.2,1386.0,468.94,2243.4,1911.2,1630.7,3420.7
2016-10-12,2542.1,3748.8,3794.6,3228.0,493.43,830.12,2452.4,1052.5,2475.1,469.26,1979.1,399.84,2584.5,2368.3,634.49,318.6,2908.6,1118.3,1908.2,521.61,3468.0,2227.9,3371.1,4043.5,1433.1,453.51,2599.7,1966.2,1577.4,3208.4
2016-10-13,2437.1,3673.3,3931.8,3221.0,502.07,945.19,2234.6,2380.0,2761.7,463.75,1763.3,383.16,2526.4,2247.5,664.05,308.87,2965.7,1311.3,1852.6,489.6,3516.3,2169.0,3129.8,3795.8,1307.2,428.33,2228.6,1882.9,1540.8,3728.9
2016-10-14,2410.7,3688.9,3799.5,3257.1,485.89,923.86,2324.0,1231.1,2642.4,463.54,1868.2,399.89,2387.8,2403.8,640.94,309.99,2980.3,1339.3,1936.9,497.78,3358.8,2168.0,3053.7,3663.2,1261.3,420.8,2468.2,2059.4,1662.4,3669.1
2016-10-15,2198.9,3519.1,3967.8,3058.5,442.92,959.4,2589.3,1222.9,2433.7,487.06,1584.6,425.36,2439.3,2371.8,609.43,306.24,2958.9,1222.8,1849.5,494.46,3383.2,2073.8,2931.7,3946.3,1342.7,424.2,2346.9,2008.8,1740.3,3616.9
2016-10-16,2281.2,3616.2,3835.1,3033.0,469.79,970.38,2836.7,2176.6,2724.2,493.07,1508.0,437.36,2606.1,2395.5,616.02,320.48,3099.1,1523.0,2083.3,490.39,3698.8,1596.5,3186.2,3818.9,1207.6,397.2,2403.9,2005.0,1678.2,3680.4
2016-10-17,2353.9,3583.3,3839.5,2894.7,501.05,972.5,2926.6,2275.5,2779.8,495.92,1699.4,346.77,2598.9,2431.8,661.52,318.17,2918.3,1560.5,1855.9,482.61,3299.5,1648.3,3163.4,3801.9,1399.1,388.51,2613.3,1891.6,1610.3,3547.2
2016-10-18,2196.7,3428.4,3867.8,2993.2,480.64,948.65,3002.7,2330.3,2587.8,505.58,1926.4,410.29,2563.3,2308.1,693.18,334.68,2898.3,1596.6,1899.0,449.01,3502.0,1643.3,3217.1,3750.0,1055.9,422.85,2241.7,1779.9,1642.7,3803.6
2016-10-19,2346.3,3413.4,3454.0,2970.6,447.26,904.26,2953.4,2277.5,2616.1,492.24,1850.2,333.6,2640.6,2276.4,611.68,328.49,2850.2,1579.0,1820.6,460.05,3426.7,1709.9,3081.3,3770.7,1067.6,402.4,2443.3,1824.2,1647.1,3489.3
2016-10-20,2335.2,3446.2,3635.3,3059.6,487.25,988.26,3003.3,2115.0,2799.4,496.39,1743.9,389.71,2500.3,2163.7,619.46,334.79,2922.2,1415.9,1863.8,468.87,3407.4,1769.7,2992.9,3849.1,1201.9,390.02,2600.1,1800.7,1628.9,3659.0
2016-10-21,2311.1,3538.1,3825.7,3140.1,474.89,945.33,3276.5,1191.9,3011.7,499.4,1895.1,444.0,2498.6,2220.8,655.78,306.29,3151.1,1565.6,1797.0,477.28,3523.5,1542.2,3123.3,3776.7,1024.1,397.02,2432.1,1913.3,1694.8,3976.4
2016-10-22,2258.4,3542.9,3789.7,2972.7,476.15,963.0,2414.5,1317.8,3100.3,496.12,1695.5,394.81,2466.7,2300.9,690.97,322.42,3114.8,1600.3,1852.8,448.29,3453.0,962.61,3149.1,3968.4,1165.8,373.35,2307.7,1955.5,1681.3,4019.0
2016-10-23,2301.7,3396.6,3637.0,2923.4,500.86,1023.6,2238.6,2095.0,2911.1,481.23,1686.1,390.79,2358.6,2085.6,691.3,337.61,2733.1,1493.2,1951.4,467.31,3319.3,1636.8,3085.9,3563.6,1094.1,372.58,2167.0,1940.0,1666.4,3770.1
2016-10-24,2370.9,3470.4,3634.6,2955.7,459.72,1023.6,2267.8,2067.8,2784.9,484.74,1622.3,415.32,2518.5,2105.5,727.83,317.3,2731.9,1424.9,2033.8,459.64,3370.3,1584.6,3399.2,3522.0,1092.7,370.67,2524.8,1890.3,1727.4,3652.8
2016-10-25,2313.1,3378.5,3656.3,2972.3,536.09,962.38,2393.3,1051.5,2820.5,493.38,1547.1,375.66,2409.4,2117.2,638.28,330.33,2820.0,1407.7,1875.6,426.87,3417.8,1640.9,2975.5,3777.9,1126.6,364.77,2581.4,1834.8,1740.0,3556.7
2016-10-26,2308.3,3525.5,3619.5,3107.2,513.59,1009.4,2535.3,1110.5,2773.7,494.63,1571.6,381.61,2401.7,2186.9,665.71,357.96,2847.5,1469.8,1973.2,433.02,3211.8,1498.0,3213.6,3867.2,1065.1,347.85,2403.3,1804.7,1668.1,3645.0
2016-10-27,2381.6,3574.5,3574.0,2831.7,509.68,947.22,2199.1,961.86,2806.6,476.83,1589.8,406.13,2434.8,2028.6,665.76,366.07,2828.0,1403.9,1980.8,458.8,3452.6,1488.4,3280.6,3435.0,1298.4,326.92,2537.4,1707.1,1822.6,3698.3
2016-10-28,2572.8,3500.0,3571.8,2882.7,488.89,1016.2,2409.3,2090.7,3045.0,461.97,1613.6,458.79,2397.4,1976.4,673.4,398.45,2897.7,1261.7,2040.1,439.64,3411.3,1544.0,3224.3,3671.4,1353.3,323.53,2383.1,1702.3,1954.9,3589.6
2016-10-29,2464.7,3685.0,3453.7,2699.0,535.08,1025.6,2467.2,2012.6,2787.6,461.54,1648.1,444.88,2399.6,2191.7,633.87,390.97,2905.6,1431.4,1997.6,460.76,3284.5,1631.3,3324.0,4029.3,1285.0,318.07,2256.9,1756.1,1932.1,3755.5
2016-10-30,2506.5,3701.2,3441.2,2896.0,534.05,1051.6,2414.1,1098.1,2562.2,469.41,1614.7,383.84,2348.0,1867.9,692.34,378.17,2686.9,1430.7,1989.5,444.02,3185.3,1680.0,3325.2,3881.8,1298.5,304.13,2339.1,1816.1,1934.1,3590.2
2016-10-31,2479.4,3665.3,3586.8,2982.1,516.25,1083.8,2190.5,2141.4,2599.0,467.2,1679.2,358.98,2480.8,2159.0,671.85,365.49,2769.0,1424.8,1937.6,462.67,3290.4,1416.8,3368.1,3843.8,1326.3,322.41,2510.2,1716.6,1958.9,3786.5
2016-11-01,2523.0,3671.9,3515.6,2894.8,519.55,1045.5,2354.9,2074.8,2627.5,438.72,1751.6,391.61,2426.3,2047.9,675.05,385.94,2769.0,1488.7,1959.7,450.75,3290.6,1790.7,3146.9,3545.2,1253.6,320.34,2572.3,1715.8,1969.7,3551.8
2016-11-02,2546.6,3623.1,3759.7,2606.2,499.53,1096.6,2332.7,2011.8,2713.8,494.68,1808.2,328.87,2335.7,2059.9,685.74,379.69,2884.2,1599.4,1943.4,514.01,3455.0,1501.8,3307.4,3680.6,1244.3,307.63,2227.7,1782.8,2113.9,3736.4
2016-11-03,2538.1,3808.8,3884.4,2924.4,550.23,1052.2,2427.2,2061.5,3029.6,476.11,1596.4,399.9,2561.8,1954.9,722.71,393.73,2877.7,1619.8,1959.4,483.2,3327.7,1635.4,3259.4,3590.3,1370.0,287.32,2339.3,1700.3,1868.0,3919.9
2016-11-04,2363.6,3812.6,3929.8,2761.7,512.08,1074.6,2510.4,1876.6,2836.2,468.26,1718.4,361.87,2472.3,1939.1,708.93,417.68,2775.3,1692.1,2016.1,479.07,3243.7,1574.2,3056.9,3541.1,1319.9,301.4,2258.6,1878.1,1921.9,3669.3
2016-11-05,2446.6,3907.1,4028.9,2562.7,560.31,1080.5,2501.0,2100.6,2952.2,457.67,1618.2,357.7,2360.6,1939.5,698.42,431.13,2777.2,1518.5,2009.1,418.57,3400.7,1486.0,3018.8,3776.5,1264.6,306.99,2524.7,1686.2,1973.0,3644.5
2016-11-06,2469.3,3869.9,3945.0,2622.8,583.69,1088.8,2769.1,1973.3,2770.9,472.24,1864.8,449.09,2480.6,1857.4,693.37,417.32,2714.0,1806.6,1946.0,424.34,3454.7,1441.3,3151.0,3947.8,945.9,291.06,2405.7,1878.7,1795.1,3568.6
2016-11-07,2404.4,3734.7,3920.2,2470.9,505.38,1125.5,2844.0,1956.1,2769.3,486.23,2014.4,266.37,2528.7,1892.4,665.21,410.34,2755.0,1638.6,1822.9,461.3,3249.5,1618.8,3127.7,3912.5,1046.0,278.29,2430.3,1708.3,1884.8,3624.6
2016-11-08,2539.7,3786.7,3859.3,2809.3,517.92,1145.5,2814.1,1024.7,2894.3,501.26,1736.6,390.31,2581.0,1851.0,673.84,420.74,2544.2,1732.2,1811.4,492.92,3342.5,1650.2,2940.4,3974.5,1008.2,295.9,2516.3,1703.2,1981.9,3208.8
2016-11-09,2627.4,3433.3,3796.9,2591.2,514.99,1084.8,3060.0,1124.0,2699.0,476.81,1830.0,376.27,2464.0,1746.1,684.58,425.62,2382.8,1721.9,1829.1,501.29,3418.0,1488.3,3142.8,3642.2,1109.8,275.87,2387.4,1681.5,2094.6,3358.7
2016-11-10,2289.6,3559.5,3551.9,2701.4,521.97,1120.9,2345.5,763.01,2792.3,477.07,1692.6,368.65,2348.3,1742.0,688.18,432.46,2534.4,1770.9,1853.9,498.52,3252.5,1361.4,3122.5,3889.3,1009.7,286.36,2509.8,1830.4,1983.9,3236.7
2016-11-11,2572.8,3283.3,3569.3,2620.1,524.46,1057.7,2143.5,978.78,2726.1,482.18,1779.2,374.23,2253.6,1654.6,677.97,434.42,2412.7,1617.3,1953.3,485.36,3302.6,1655.0,2992.3,3935.0,456.43,280.35,2588.3,1741.8,1900.4,3163.6
2016-11-12,2336.6,3433.7,3467.8,2667.8,538.41,1171.2,2544.5,999.38,2755.3,479.58,1792.9,316.87,2274.7,1748.6,659.71,436.79,2525.0,1488.4,1965.8,481.05,3092.2,1550.4,2992.7,4147.9,592.42,308.85,2245.5,1991.3,1944.6,3280.8
2016-11-13,2377.7,3408.0,3586.2,2893.8,502.47,1134.2,2600.1,1068.2,2576.8,478.87,1886.1,427.0,2107.7,1907.1,631.22,457.22,2350.0,1600.9,1874.1,474.8,3192.0,1508.3,3003.8,3768.0,533.6,277.49,2458.7,1975.0,1890.6,3003.7
2016-11-14,2513.6,3281.0,3537.6,2943.0,573.98,1131.2,2626.6,1029.0,2571.1,484.3,1723.2,362.46,2324.2,2083.5,643.84,437.1,2247.2,1497.0,2039.7,458.2,3224.3,1480.5,3010.9,3804.0,545.55,291.09,2572.7,2015.9,1908.9,3280.6
2016-11-15,2543.1,3161.0,3596.8,2956.4,570.22,1240.7,1110.1,1732.2,2640.4,488.46,1589.9,315.31,2349.0,1866.8,628.36,469.68,2384.0,1748.0,1950.2,450.38,3049.0,1419.3,2805.3,3684.5,966.51,289.33,2333.8,1844.6,1799.3,3010.1
2016-11-16,2458.1,3168.4,3573.6,2873.8,563.37,1187.8,1018.0,913.72,2741.0,491.72,2078.2,412.26,2298.4,1979.3,576.26,425.6,2613.7,1625.1,1890.6,452.49,3171.8,1444.5,2749.7,3652.4,892.46,275.26,2458.5,1817.8,1784.7,3056.4
2016-11-17,2452.5,3280.1,3508.5,2819.5,620.13,1157.5,962.79,945.24,2829.0,472.36,2015.1,375.0,2319.5,1925.2,616.49,450.28,2645.2,1749.1,1841.0,441.06,3209.9,1396.7,2617.7,3686.5,967.6,300.35,2452.4,1917.9,1806.2,3033.9
2016-11-18,2361.7,3209.3,3616.4,3167.4,592.31,1196.1,1011.0,974.25,2891.7,491.9,1910.7,357.48,2274.1,1888.4,526.5,426.28,2641.3,1819.5,1902.5,421.48,3322.9,1470.2,2693.9,4059.3,520.4,290.79,2578.1,1939.5,1901.5,3068.0
2016-11-19,2451.6,3333.4,3213.6,3183.0,651.74,1193.8,1134.7,755.52,2846.9,490.88,2032.5,421.43,2313.8,1811.5,549.63,477.32,2685.0,1902.3,1897.3,438.21,3221.1,1492.2,2664.7,3987.9,942.74,305.99,2529.1,1818.0,1815.6,3005.6
2016-11-20,2455.6,3299.8,3306.0,3159.4,624.18,1227.7,1139.1,1794.1,2856.1,483.24,1998.3,393.23,2416.3,1915.6,520.29,460.52,2613.9,1841.9,1870.6,447.16,3079.7,1511.2,2718.1,4182.7,1010.0,310.15,2227.2,1861.7,1766.2,3278.6
2016-11-21,2544.4,3437.6,3311.4,2931.7,636.94,1312.6,1245.1,1695.1,2824.9,466.47,2137.5,417.03,2323.3,1816.0,554.85,482.15,2606.6,2033.9,1842.4,446.95,3188.3,1331.5,2566.2,4198.9,863.34,309.69,2303.3,1878.6,1961.1,3017.4
2016-11-22,2544.3,3413.9,3520.7,3131.5,610.7,1194.9,2277.4,1728.0,2796.2,434.06,2126.2,372.28,2091.7,1733.1,562.66,449.08,2841.9,2015.1,1730.4,448.29,3205.6,1427.3,2592.5,3899.8,978.17,318.38,2493.9,1831.7,2167.2,3119.6
2016-11-23,2561.1,3479.7,3517.3,3115.4,615.63,1247.9,2298.5,1568.0,2905.4,441.0,2208.5,346.3,2235.8,1710.4,550.72,475.11,2597.0,1859.2,1700.4,444.81,3076.6,1304.7,2703.1,3774.6,985.24,309.07,2486.0,1858.0,2272.8,3060.1
2016-11-24,2370.1,3198.8,3476.1,3047.6,626.4,1240.5,2606.3,849.28,2785.3,469.34,2148.1,384.58,1974.8,1754.4,628.11,442.69,2544.7,1984.8,1818.4,444.56,3252.4,1398.3,2521.1,3319.0,389.09,310.41,2281.6,1893.1,2085.0,3021.4
2016-11-25,2276.1,3184.5,3406.2,3166.2,622.83,1330.8,2278.4,943.37,2882.4,509.34,2009.4,345.88,2059.9,1933.1,502.91,485.71,2554.1,1741.9,1900.0,451.66,2872.0,1198.5,2682.5,3737.1,902.61,314.6,2499.0,1925.9,1955.9,3046.1
2016-11-26,2313.7,3284.5,3503.2,3252.4,627.48,1248.0,2356.7,861.23,2910.4,429.62,2107.9,367.8,2058.3,1885.8,575.6,475.95,2689.8,1744.9,1851.7,421.62,3038.5,1551.7,2536.6,3951.7,977.69,334.7,2333.4,1864.0,1414.5,3397.7
2016-11-27,2387.7,3337.8,3562.1,3190.3,636.44,1243.5,2913.9,844.22,3071.3,481.11,1921.9,411.62,2006.6,1906.1,519.04,480.22,2699.1,1865.3,1755.5,401.39,3112.7,1288.5,2575.2,3833.5,902.1,324.67,2409.2,1929.3,1988.6,3157.1
2016-11-28,2521.5,3146.2,3629.2,3062.5,657.42,1295.0,3125.8,846.9,2909.1,497.95,2083.1,298.55,1976.7,1885.6,543.33,488.88,2881.7,1843.4,1801.4,424.51,3161.9,1319.1,2761.7,3934.5,933.47,357.49,2477.5,1635.8,1864.5,3216.7
2016-11-29,2508.2,3379.4,3376.5,3302.3,642.74,1342.0,2904.2,1646.1,2983.4,487.01,2121.4,398.53,1802.0,2010.3,534.24,505.05,2911.8,1873.7,1848.5,438.43,3207.3,1195.7,2702.0,3856.6,875.33,345.77,2545.4,1787.3,1781.0,3140.3
2016-11-30,2555.2,3384.8,3258.7,2756.4,642.7,1250.1,2868.3,780.66,2931.5,459.09,2108.1,362.41,1860.2,1997.1,536.57,491.4,2721.8,1877.8,1898.7,423.69,3010.6,1260.0,2434.3,4012.0,879.0,356.6,2580.9,1751.1,2016.9,3041.0
2016-12-01,2551.0,3299.3,3550.6,2761.1,663.93,1223.3,2950.8,1691.1,2999.8,446.89,1986.8,326.41,1908.0,1856.6,524.16,483.74,2839.8,1808.3,1856.5,393.54,2794.6,1771.4,2522.0,3891.1,1013.8,362.05,2360.7,1905.2,2163.0,3070.4
2016-12-02,2493.8,3387.1,3811.3,2840.4,670.24,1297.3,3051.0,1409.8,3095.4,466.1,1943.6,312.21,1936.4,1830.2,549.97,522.23,2889.8,1759.8,1863.2,445.93,3001.7,1702.3,2541.8,3759.0,1038.8,353.04,2499.6,2099.9,1856.9,3176.9
2016-12-03,2378.0,3356.1,3620.6,3083.5,629.6,1242.7,2814.1,722.72,2934.5,520.92,1840.7,361.65,2052.9,1764.1,514.46,512.83,2759.7,1684.5,1807.9,417.37,3029.8,1709.3,2486.8,3895.8,1136.1,350.52,2568.3,2152.5,2086.2,2991.3
2016-12-04,2191.7,3303.9,3711.3,3243.3,680.93,1246.8,2823.9,1609.9,2917.2,482.73,1928.5,363.96,2065.6,1766.9,486.38,498.92,2882.9,1775.5,1844.4,429.08,2798.1,1635.2,2519.9,3851.6,1075.9,367.01,2196.6,1939.4,1883.6,2803.1
2016-12-05,2199.8,3422.9,3683.0,2886.3,653.67,1329.0,2838.1,1481.8,2802.7,475.7,1854.0,371.75,1921.9,1784.6,514.25,512.96,2841.6,1783.3,1802.0,438.41,2974.4,1668.8,2552.6,3879.2,1077.1,352.18,2260.4,1893.9,2039.0,2763.9
2016-12-06,2287.3,3249.1,3701.7,3105.5,638.12,1340.7,2795.5,788.51,2873.2,521.04,1772.7,367.53,1759.5,1792.8,602.33,512.58,2937.1,1979.9,1829.9,407.19,2943.6,1776.5,2327.7,3890.0,1113.8,358.63,2440.8,1876.5,2042.5,2706.0
2016-12-07,2132.2,3194.8,3759.5,3256.7,650.53,1415.0,2921.8,1546.8,2597.6,540.32,1866.7,352.05,1886.6,1831.4,604.22,497.81,2966.4,2122.2,1713.1,406.77,2981.4,1671.3,2635.1,3640.3,1162.9,346.92,2320.9,2040.6,1731.2,2825.1
2016-12-08,2437.8,3092.2,3861.8,3032.8,629.89,1199.2,2792.9,1417.1,3042.8,512.69,1859.9,329.62,1820.5,1784.8,615.75,516.37,3012.2,2179.0,1663.2,387.17,2897.7,1497.0,2393.5,3833.0,885.08,342.06,2441.8,1966.7,2210.8,2909.0
2016-12-09,2261.5,3083.6,3988.4,3108.5,591.98,1302.3,2933.6,1395.7,3014.9,539.87,2069.8,393.09,1852.4,1812.4,639.09,501.59,2962.5,2094.4,1818.2,392.21,2839.9,1551.0,2349.8,3561.8,1057.4,342.51,2589.8,2097.5,2027.4,3092.4
2016-12-10,2439.7,3177.9,4106.8,3084.4,590.16,1213.6,2448.5,1463.1,3090.5,530.13,1987.6,372.89,1875.6,1910.5,554.28,504.44,2917.1,1918.4,1779.2,350.77,3027.5,1625.4,2440.4,3971.9,971.67,338.06,2382.7,2066.6,1980.1,3055.8
2016-12-11,2336.0,2965.1,4036.1,3107.2,610.84,1232.5,2526.1,1361.2,2638.5,531.42,2264.8,399.5,1625.3,1883.4,534.88,516.53,3174.3,2019.4,1671.0,346.48,3071.3,1628.1,2296.3,4035.0,1011.5,367.88,2197.9,1844.3,2058.3,3262.3
2016-12-12,1951.7,3119.1,4101.8,3069.0,640.31,1296.6,2299.7,1411.2,2522.5,517.08,2245.5,416.34,1600.3,1840.3,642.41,511.5,3304.2,2128.3,1784.0,353.49,2795.3,1618.1,2084.9,4114.1,983.2,364.06,2545.9,1904.1,2267.7,3011.8
2016-12-13,2197.2,3156.3,4034.1,2972.0,674.78,1386.0,2456.2,755.94,2486.2,531.63,1944.8,340.37,1586.8,1949.9,606.46,552.15,2945.3,2006.6,1807.2,355.32,2967.7,1527.6,2123.3,4061.1,990.75,348.09,1982.6,1979.0,2373.3,2982.5
2016-12-14,2201.0,3029.9,3977.3,2900.7,668.34,1300.7,2531.3,1271.3,2634.6,514.68,2058.8,402.51,1668.3,1798.8,580.37,516.15,3130.4,2069.5,1750.2,378.83,2798.6,1609.0,2007.6,3781.0,1024.7,365.91,2569.4,2060.8,2541.5,2927.9
2016-12-15,2076.7,3158.2,4247.8,2971.6,661.91,1275.1,2356.7,827.42,2814.8,516.03,2123.8,337.24,1524.2,1736.6,587.05,514.71,3087.2,2000.1,1678.9,407.55,2946.4,1734.4,2152.0,4102.9,839.38,360.71,2246.6,2008.0,2503.3,2868.6
2016-12-16,2037.0,2948.0,4295.5,2939.7,682.38,1288.6,2977.7,1250.6,2701.4,506.84,1970.5,376.17,1423.5,1788.3,524.19,509.45,3248.2,1909.1,1712.3,366.44,2746.0,1576.5,2164.7,3920.8,1045.0,375.4,2466.7,2070.5,2367.8,2935.6
2016-12-17,2437.6,2801.1,4209.6,3055.9,712.1,1351.0,2774.9,1277.9,2942.8,458.72,1937.2,348.45,1685.6,1799.5,554.63,515.95,3100.2,2061.1,1714.1,360.42,2884.3,1714.3,2300.9,3830.8,1018.6,378.84,2238.2,1948.1,2459.5,2829.1
2016-12-18,2327.9,2838.3,4250.0,3051.5,675.85,1353.8,3205.9,1225.7,2924.7,495.03,1953.4,440.34,1638.7,1835.9,596.12,443.85,3243.2,2126.6,1650.4,336.36,2816.3,1655.1,2320.3,3754.0,1033.4,388.61,2392.7,2054.3,2497.8,2965.4
2016-12-19,2129.1,3026.1,4104.9,2837.9,683.64,1362.3,2928.8,653.99,2758.3,501.83,1836.8,418.77,1579.5,1858.0,646.63,480.86,3265.7,2024.6,1591.3,356.25,3019.9,1566.9,2329.8,3479.6,969.83,382.86,2260.1,1914.0,2301.7,2914.2
2016-12-20,2036.8,2959.6,4173.7,2916.9,692.34,1331.1,3578.7,513.7,2808.0,521.17,1963.0,410.07,1830.4,1851.4,607.32,489.93,3035.4,2071.8,1628.1,373.66,2843.5,1623.0,2314.7,3538.8,1097.4,400.24,2522.0,1679.7,2448.5,2876.5
2016-12-21,2223.3,3166.0,4266.1,3065.3,668.8,1365.4,3307.1,655.18,2552.4,466.59,2066.9,410.17,1795.4,1682.8,588.63,497.69,3088.4,2031.3,1687.7,367.74,3009.7,1470.0,2196.9,3458.6,1196.6,374.58,2153.3,1767.8,2458.6,2906.6
2016-12-22,2252.3,3137.6,4122.5,2961.4,659.57,1431.3,3315.9,610.6,3118.8,476.68,2237.5,397.36,1811.3,1731.1,617.69,473.29,3122.4,2030.9,1574.3,394.24,3110.4,1587.8,2269.6,3492.4,1134.4,409.79,2364.4,1789.6,2272.1,2700.6
2016-12-23,2240.4,3318.2,4056.9,2848.0,722.68,1298.4,2830.1,619.69,3124.5,471.79,1978.6,307.03,1672.8,1878.2,564.65,487.55,3221.6,2116.4,1496.6,372.51,2931.1,1618.7,2487.4,3667.9,1194.6,399.15,2290.2,1885.0,2559.3,2414.7
2016-12-24,2325.2,3352.1,4036.3,2895.3,663.99,1307.2,3024.1,586.23,2724.4,491.6,2032.6,385.55,1622.4,1891.1,573.76,490.13,3323.3,2153.4,1529.3,400.04,3024.8,1426.4,2689.8,3758.5,1128.0,403.33,2518.0,1841.7,2231.5,2614.7
2016-12-25,2245.3,3215.7,4208.4,2767.9,746.72,1385.4,3010.7,1120.3,3007.7,504.33,1985.3,391.05,1761.3,1820.3,573.56,493.72,3413.8,2099.9,1443.3,402.89,3092.9,1646.6,2529.2,3681.4,1020.9,404.85,2376.6,2028.3,2185.9,2754.9
2016-12-26,2120.0,3349.2,4307.9,2648.9,692.18,1421.4,3151.8,1083.4,2789.7,500.16,2225.9,419.05,1932.7,1879.1,571.23,471.88,3312.6,2028.4,1509.2,399.07,2968.1,1431.6,2585.0,3640.3,1109.3,381.2,2552.6,1925.9,2238.7,2563.2
2016-12-27,2317.3,3112.6,4274.8,2704.2,704.53,1336.4,2827.9,541.09,2819.7,483.95,2159.1,332.11,1639.5,1824.6,533.52,451.13,3297.9,1946.1,1618.9,401.49,2994.6,1629.0,2541.3,3845.8,1124.9,391.9,2399.3,1965.1,2294.8,2323.2
2016-12-28,2271.1,3060.1,4072.5,2635.3,722.34,1514.3,2484.8,582.61,2742.3,492.8,2130.7,387.26,1772.2,1761.6,532.32,471.01,3185.0,1936.0,1567.3,411.52,2948.0,1775.7,2550.5,3728.5,1011.9,380.5,2311.8,1958.5,2237.0,2321.5
2016-12-29,2577.5,3435.7,4056.8,2721.7,697.34,1451.0,2391.3,521.18,2934.6,524.8,2139.6,363.2,1785.1,1835.2,540.65,496.89,3285.6,1984.9,1635.8,426.06,2950.7,1682.0,2547.7,3645.0,1078.5,379.35,2423.6,2001.0,2279.7,2471.2
2016-12-30,2461.7,3252.9,4156.7,2562.2,682.29,1477.4,2869.4,516.94,2787.5,543.15,2208.9,404.45,1828.2,1851.8,563.38,441.57,3169.4,2053.9,1567.0,422.63,2830.0,1500.7,2393.0,3607.8,1006.0,386.15,2397.0,2066.9,2227.6,2403.2
2016-12-31,2443.7,2970.1,3994.7,2730.5,744.94,1643.1,2644.7,1152.3,3073.8,563.47,1799.6,319.12,1738.9,1848.4,440.77,464.72,2986.7,1999.3,1635.6,449.65,2735.3,1636.7,2223.5,3652.0,953.15,392.18,2213.0,2003.9,1998.8,2189.3
2017-01-01,2568.9,3257.1,3907.9,2614.7,760.78,1594.7,2486.4,977.74,2930.3,540.63,1563.4,391.55,1691.5,2005.7,444.18,465.12,2962.9,2020.7,1573.0,441.89,2809.9,1666.4,2244.7,3545.8,977.0,411.86,2500.4,2087.4,1901.4,2390.1
2017-01-02,2389.7,3277.9,4004.1,2663.4,764.38,1526.9,2671.8,990.56,3024.9,537.63,1832.7,647.5,1656.4,1938.2,421.7,456.08,2930.7,2032.6,1816.1,449.45,2875.3,1660.3,2329.6,3821.3,952.53,421.95,2479.1,2101.4,2117.5,2262.4
